developer,genre,release_date,review_critic,review_grade,seperate_reviews,title,user_score
BioWare,Role-Playing,"Feb 22, 2019",GamePro Germany,65,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Jeuxvideo.com,65,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",App Trigger,60,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Impulsegamer,60,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Cubed3,60,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Easy Allies,60,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Post Arcade (National Post),60,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",GameSpot,60,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Press Start Australia,60,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Worth Playing,50,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Hardcore Gamer,50,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Slant Magazine,50,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",VideoGamer,50,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Push Square,50,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",Vgames,50,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",PSX-Sense.nl,45,54,Anthem,3.4
BioWare,Role-Playing,"Feb 22, 2019",VGC,45,54,Anthem,3.4
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",GameGrin,85,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",Atomix,80,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",Digitally Downloaded,80,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",GameSpew,80,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",God is a Geek,80,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",DualShockers,80,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",App Trigger,80,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",Meristation,78,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",Wccftech,75,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",PlayStation LifeStyle,75,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",Destructoid,75,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",GameCritics,70,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",LevelUp,70,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",Hardcore Gamer,70,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",TheSixthAxis,70,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",CGMagazine,70,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",Attack of the Fanboy,70,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",We Got This Covered,70,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",COGconnected,70,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",Everyeye.it,67,70,Senran Kagura: Peach Beach Splash,7.1
"Tamsoft, Marvelous Inc.",Action,"Sep 12, 2017",Worth Playing,60,70,Senran Kagura: Peach Beach Splash,7.1
Capcom,Fantasy,"Jun 23, 2015",Gamers' Temple,94,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",Vandal,85,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",Game Informer,85,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",Games.cz,80,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",PSX-Sense.nl,80,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",XGN,80,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",Hobby Consolas,80,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",PlayStation LifeStyle,80,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",3DJuegos,80,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",Guardian,80,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",Push Square,80,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",GamesVillage.it,80,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",Digital Chumps,80,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",SpazioGames,78,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",Gameplanet,75,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",LaPS4,75,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",PlayStation Universe,75,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",Gaming Nexus,75,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",Eurogamer Italy,74,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",The Digital Fix,70,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",JeuxActu,70,75,Devil May Cry 4: Special Edition,8.4
Capcom,Fantasy,"Jun 23, 2015",IGN Italia,70,75,Devil May Cry 4: Special Edition,8.4
Kylotonn,Racing,"Sep 10, 2019",PlayStation LifeStyle,90,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",Gaming Nexus,85,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",God is a Geek,85,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",PlayStation Universe,85,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",IGN,84,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",InsideGamer.nl,82,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",Cubed3,80,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",PLAY! Zine,80,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",PSX-Sense.nl,80,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",GameOver.gr,80,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",Gameblog.fr,80,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",PlayStation Country,80,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",Jeuxvideo.com,80,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",Game Revolution,80,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",Multiplayer.it,78,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",LaPS4,77,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",Impulsegamer,76,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",JeuxActu,75,79,WRC 8 FIA World Rally Championship,5.7
Kylotonn,Racing,"Sep 10, 2019",The Games Machine,73,79,WRC 8 FIA World Rally Championship,5.7
Omega Force,Action,"Jul  5, 2019",GameSpace,90,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",PSX Extreme,85,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",Gamersky,83,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",Gamers' Temple,80,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",We Got This Covered,80,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",Vandal,77,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",Hobby Consolas,76,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",BaziCenter,75,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",Everyeye.it,75,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",Atomix,75,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",3DJuegos,75,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",SpazioGames,71,75,Attack on Titan 2: Final Battle,5.1
Omega Force,Action,"Jul  5, 2019",PlayStation Universe,70,75,Attack on Titan 2: Final Battle,5.1
Ska Studios,Action,"Mar 15, 2016",DarkStation,100,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",GameOver.gr,94,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",COGconnected,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Games.cz,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Digitally Downloaded,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",PSX-Sense.nl,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",RPGamer,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Forbes,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Eurogamer Italy,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",We Got This Covered,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Polygon,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Meristation,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Game Rant,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Everyeye.it,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Brash Games,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",God is a Geek,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",USgamer,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",IGN Italia,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",4Players.de,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",IGN,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",LaPS4,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",PLAY! Zine,90,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",CGMagazine,88,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",RPG Fan,88,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Game Informer,86,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Softpedia,85,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Vandal,85,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Destructoid,85,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Multiplayer.it,85,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",IGN Spain,85,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",GameSpew,85,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",GameSpot,85,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",IGN Denmark,85,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",ZTGD,83,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",TheSixthAxis,82,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Eurogamer Poland,80,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",3DJuegos,80,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",M3,80,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",PlayStation LifeStyle,80,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",The Escapist,80,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Push Square,80,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",Metro GameCentral,80,84,Salt and Sanctuary,8.1
Ska Studios,Action,"Mar 15, 2016",PSNStores,80,84,Salt and Sanctuary,8.1
Square Enix,Role-Playing,"Sep  4, 2018",GameGrin,100,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Forbes,100,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Digital Chumps,100,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",RPG Site,100,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",USgamer,100,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",PlayStation Universe,100,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Attack of the Fanboy,100,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Digitally Downloaded,100,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Twinfinite,100,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Power Unlimited,96,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Atomix,95,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",RPG Fan,95,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Gaming Nexus,95,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Everyeye.it,95,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Hobby Consolas,95,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",DualShockers,95,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",GameSpace,95,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",IGN Japan,94,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Vandal,93,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Meristation,92,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",IGN Italia,92,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",GamesBeat,92,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Gaming Age,91,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Vgames,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",ZTGD,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Game Rant,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",GameOver.gr,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",BaziCenter,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",DarkStation,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Push Square,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Easy Allies,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",PSX-Sense.nl,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Gamers Heroes,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",LevelUp,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",CGMagazine,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",3DJuegos,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Shacknews,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Multiplayer.it,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Eurogamer Italy,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",PlayStation LifeStyle,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Game Revolution,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",God is a Geek,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",GameSpot,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",GameSpew,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",The Games Machine,90,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",GamePro Germany,89,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Wccftech,89,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",IGN,89,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",4Players.de,88,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Gamers' Temple,87,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",PLAY! Zine,86,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Critical Hit,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",New Game Network,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",GameCrate,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Worth Playing,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",GameCritics,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",GamingTrend,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Gamer.nl,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",EGM,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",XGN,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Game Informer,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Cubed3,85,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Gamer.no,83,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Video Chums,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Digital Trends,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Trusted Reviews,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",MMORPG.com,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Jeuxvideo.com,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Hardcore Gamer,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",SpazioGames,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",IGN Spain,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",TheSixthAxis,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Destructoid,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",We Got This Covered,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",COGconnected,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",App Trigger,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",JeuxActu,80,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Metro GameCentral,77,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Gameblog.fr,75,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Slant Magazine,75,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",FANDOM,70,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Ars Technica,70,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Eurogamer,60,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
Square Enix,Role-Playing,"Sep  4, 2018",Kotaku,60,86,Dragon Quest XI: Echoes of an Elusive Age,8.7
From Software,Role-Playing,"May 25, 2018",Guardian,100,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",GameOver.gr,100,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Areajugones,95,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Video Chums,94,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Atomix,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",4Players.de,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",BaziCenter,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",God is a Geek,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Twinfinite,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Digitally Downloaded,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Metro GameCentral,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Eurogamer Italy,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Push Square,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",The Digital Fix,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",PlayStation Universe,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Attack of the Fanboy,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Vandal,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Destructoid,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Wccftech,90,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Hobby Consolas,88,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Game Informer,88,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Impulsegamer,88,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Worth Playing,86,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",IGN Italia,85,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Meristation,85,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",PlayStation LifeStyle,85,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",SpazioGames,85,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",The Games Machine,85,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Gamers Heroes,84,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",GameCritics,80,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Softpedia,80,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Slant Magazine,80,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",PlayStation Country,80,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Jeuxvideo.com,80,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",DarkStation,80,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",Gamer.nl,80,84,Dark Souls Remastered,6.9
From Software,Role-Playing,"May 25, 2018",3DJuegos,80,84,Dark Souls Remastered,6.9
