developer,genre,release_date,review_critic,review_grade,seperate_reviews,title,user_score
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Hardcore Gamer,90,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Merlin'in Kazanı (Turkey),90,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Gamers' Temple,90,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Everyeye.it,90,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Multiplayer.it,90,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,The Games Machine,90,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,RPG Fan,88,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Critical Hit,88,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,XGN,88,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Impulsegamer,88,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Vandal,88,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,GRYOnline.pl,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,3DJuegos,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Video Chums,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,PlayStation LifeStyle,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,God is a Geek,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,IGN,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,New Game Network,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,GameCrate,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,LaPS4,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,PlayStation Country,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,DarkZero,85,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Gameblog.fr,83,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Eurogamer Poland,83,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,NZGamer,83,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Metro GameCentral,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Easy Allies,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,TheSixthAxis,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Polygon,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,SpazioGames,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,IGN Spain,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,GamesRadar+,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,GameSpot,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Push Square,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Gaming Age,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,4Players.de,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Riot Pixels,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Gamer.no,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,M3,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Attack of the Fanboy,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Eurogamer Italy,80,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,JeuxActu,76,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Stevivor,75,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Twinfinite,74,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,EGM,70,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Ars Technica,70,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Eurogamer,70,85,Yakuza 0,8.5
Ryu ga Gotoku Studios,Action Adventure,24-Jan-17,Glixel,70,85,Yakuza 0,8.5
Housemarque,Action,17-Feb-15,Eurogamer Italy,100,85,Resogun: Defenders,7.1
Housemarque,Action,17-Feb-15,Everyeye.it,90,85,Resogun: Defenders,7.1
Housemarque,Action,17-Feb-15,Atomix,90,85,Resogun: Defenders,7.1
Housemarque,Action,17-Feb-15,Metro GameCentral,90,85,Resogun: Defenders,7.1
Housemarque,Action,17-Feb-15,Push Square,90,85,Resogun: Defenders,7.1
Housemarque,Action,17-Feb-15,LaPS4,85,85,Resogun: Defenders,7.1
Bungie,Action,6-Sep-17,GameSpace,100,85,Destiny 2,4.9
Bungie,Action,6-Sep-17,Gaming Age,100,85,Destiny 2,4.9
Bungie,Action,6-Sep-17,Telegraph,100,85,Destiny 2,4.9
Bungie,Action,6-Sep-17,GamesRadar+,100,85,Destiny 2,4.9
Bungie,Action,6-Sep-17,We Got This Covered,100,85,Destiny 2,4.9
Bungie,Action,6-Sep-17,Digital Chumps,98,85,Destiny 2,4.9
Bungie,Action,6-Sep-17,Game Over Online,98,85,Destiny 2,4.9
